split,method,seed,episodes,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_calibration_error,false_safe_confidence,abstain_rate,tail_param_error
adversarial_language_vision_trap,calibrated_debt_threshold,4,48,0.35417,0.22917,0.14583,0.40143,1.93750,0.21292,0.71528,0.32859,0.00000,0.22917,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,5,48,0.33333,0.20833,0.14583,0.44632,1.97917,0.22313,0.70833,0.37003,0.02083,0.31250,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,6,48,0.27083,0.16667,0.16667,0.49737,1.81250,0.18958,0.66667,0.32480,0.00000,0.37500,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,7,48,0.22917,0.10417,0.29167,0.45495,1.89583,0.20729,0.63194,0.30065,0.00000,0.29167,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,8,48,0.31250,0.12500,0.25000,0.43750,1.81250,0.19208,0.61111,0.27163,0.02083,0.25000,0.85000
adversarial_language_vision_trap,calibrated_debt_threshold,9,48,0.35417,0.27083,0.12500,0.39301,1.89583,0.20604,0.75000,0.36311,0.00000,0.22917,0.85000
adversarial_language_vision_trap,counterfactual_material_filter,0,48,0.45833,0.25000,0.22917,0.26659,1.87500,0.21667,0.69445,0.34185,0.00000,0.00000,0.37526
adversarial_language_vision_trap,counterfactual_material_filter,1,48,0.39583,0.41667,0.10417,0.28685,1.81250,0.20271,0.69445,0.37038,0.02083,0.00000,0.41923
adversarial_language_vision_trap,counterfactual_material_filter,2,48,0.33333,0.35417,0.20833,0.29793,1.95833,0.22771,0.69445,0.30820,0.04167,0.00000,0.46236
adversarial_language_vision_trap,counterfactual_material_filter,3,48,0.31250,0.41667,0.22917,0.30887,1.85417,0.20646,0.64583,0.31634,0.00000,0.00000,0.44346
adversarial_language_vision_trap,counterfactual_material_filter,4,48,0.33333,0.39583,0.16667,0.28247,1.91667,0.22167,0.72222,0.33735,0.00000,0.00000,0.40716
adversarial_language_vision_trap,counterfactual_material_filter,5,48,0.41667,0.33333,0.22917,0.27471,1.93750,0.22208,0.70833,0.36077,0.02083,0.00000,0.42059
adversarial_language_vision_trap,counterfactual_material_filter,6,48,0.31250,0.35417,0.22917,0.29647,1.77083,0.18917,0.65278,0.30666,0.00000,0.00000,0.42915
adversarial_language_vision_trap,counterfactual_material_filter,7,48,0.33333,0.27083,0.33333,0.29714,1.83333,0.21333,0.62500,0.28327,0.00000,0.00000,0.44092
adversarial_language_vision_trap,counterfactual_material_filter,8,48,0.33333,0.22917,0.29167,0.29698,1.75000,0.19542,0.65278,0.29076,0.02083,0.00000,0.40999
adversarial_language_vision_trap,counterfactual_material_filter,9,48,0.39583,0.33333,0.22917,0.27345,1.85417,0.21583,0.75000,0.32992,0.00000,0.00000,0.43337
adversarial_language_vision_trap,grounding_debt_planner_v5,0,48,0.54167,0.20833,0.18750,0.25562,1.87500,0.19104,0.70833,0.38457,0.00000,0.00000,0.37560
adversarial_language_vision_trap,grounding_debt_planner_v5,1,48,0.35417,0.43750,0.12500,0.28417,1.85417,0.18625,0.64583,0.33272,0.04167,0.00000,0.41582
adversarial_language_vision_trap,grounding_debt_planner_v5,2,48,0.31250,0.37500,0.20833,0.30179,1.95833,0.20250,0.68750,0.29327,0.02083,0.00000,0.44161
adversarial_language_vision_trap,grounding_debt_planner_v5,3,48,0.39583,0.33333,0.22917,0.30519,1.87500,0.18854,0.65278,0.32634,0.00000,0.00000,0.44346
adversarial_language_vision_trap,grounding_debt_planner_v5,4,48,0.43750,0.31250,0.16667,0.27219,1.93750,0.20187,0.70833,0.30574,0.00000,0.00000,0.38966
adversarial_language_vision_trap,grounding_debt_planner_v5,5,48,0.50000,0.25000,0.20833,0.26826,1.97917,0.20312,0.75000,0.37593,0.00000,0.00000,0.42810
adversarial_language_vision_trap,grounding_debt_planner_v5,6,48,0.35417,0.33333,0.20833,0.29085,1.83333,0.18000,0.65278,0.32114,0.00000,0.00000,0.43487
adversarial_language_vision_trap,grounding_debt_planner_v5,7,48,0.35417,0.22917,0.31250,0.29509,1.91667,0.19542,0.64583,0.32327,0.00000,0.00000,0.41949
adversarial_language_vision_trap,grounding_debt_planner_v5,8,48,0.33333,0.22917,0.27083,0.29339,1.85417,0.18437,0.61806,0.28875,0.02083,0.00000,0.37127
adversarial_language_vision_trap,grounding_debt_planner_v5,9,48,0.39583,0.29167,0.25000,0.27732,1.91667,0.19625,0.74306,0.37227,0.00000,0.00000,0.42651
adversarial_language_vision_trap,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01191,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01659
adversarial_language_vision_trap,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01321,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01688
adversarial_language_vision_trap,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01318,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01731
adversarial_language_vision_trap,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01342,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01694
adversarial_language_vision_trap,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01345,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01826
adversarial_language_vision_trap,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01264,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01715
adversarial_language_vision_trap,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01261,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01688
adversarial_language_vision_trap,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01320,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01673
adversarial_language_vision_trap,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01212,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01537
adversarial_language_vision_trap,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01324,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01795
