split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,stress_axis,stress_level
stress_vision,2,13,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.15023,6,0.79000,1.00000,0.32780,0.32780,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,13,grounding_debt_planner,pour,empty_cup,1,0,0,0.09239,1,0.16000,1.00000,0.55683,0.55683,heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,13,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01051,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,14,vision_language_policy,open,latched_box,0,0,0,0.37449,0,0.00000,0.66667,0.60453,0.27119,none,wrong_action_parameter,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,14,greedy_active_touch,open,latched_box,0,0,0,0.40584,2,0.24000,0.66667,0.60453,0.27119,slippery;heavy,wrong_action_parameter,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,14,strong_tactile_then_policy,open,latched_box,1,0,0,0.29806,6,0.79000,0.66667,0.75684,0.42350,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,14,grounding_debt_planner,open,latched_box,0,0,0,0.31683,1,0.10000,1.00000,0.79174,0.79174,fragile,wrong_action_parameter,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,14,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01659,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,15,vision_language_policy,handoff,generic_part,1,0,0,0.20343,0,0.00000,0.66667,0.89696,0.56363,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,15,greedy_active_touch,handoff,generic_part,1,0,0,0.21380,2,0.23000,0.66667,0.76620,0.43286,fragile;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,15,strong_tactile_then_policy,handoff,generic_part,1,0,0,0.10008,6,0.79000,1.00000,0.55014,0.55014,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,15,grounding_debt_planner,handoff,generic_part,1,0,0,0.17627,2,0.18000,0.66667,0.60553,0.27220,fragile;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,15,oracle_tactile_upper_bound,handoff,generic_part,1,0,0,0.00859,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,16,vision_language_policy,slide,oily_block,0,0,1,0.20935,0,0.00000,1.00000,0.74502,0.74502,none,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,16,greedy_active_touch,slide,oily_block,0,0,1,0.19922,2,0.28000,1.00000,0.60982,0.60982,locked;soft,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,16,strong_tactile_then_policy,slide,oily_block,1,0,0,0.13870,6,0.79000,1.00000,0.45875,0.45875,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,16,grounding_debt_planner,slide,oily_block,0,0,1,0.25076,2,0.21000,1.00000,0.49369,0.49369,slippery;soft,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,16,oracle_tactile_upper_bound,slide,oily_block,1,0,0,0.00866,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,17,vision_language_policy,insert,foam_insert,0,1,0,0.33502,0,0.00000,0.66667,0.70546,0.37213,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,17,greedy_active_touch,insert,foam_insert,0,1,0,0.26167,2,0.26000,0.66667,0.62955,0.29621,heavy;fragile,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,17,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.23671,6,0.79000,1.00000,0.72695,0.72695,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,17,grounding_debt_planner,insert,foam_insert,0,1,0,0.29377,2,0.18000,1.00000,0.70676,0.70676,fragile;slippery,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,17,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.00377,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,18,vision_language_policy,pick,dense_block,1,0,0,0.10524,0,0.00000,1.00000,0.41151,0.41151,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,18,greedy_active_touch,pick,dense_block,0,1,0,0.08940,2,0.33000,1.00000,0.20396,0.20396,full;heavy,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,18,strong_tactile_then_policy,pick,dense_block,1,0,0,0.08133,6,0.79000,1.00000,0.23481,0.23481,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,18,grounding_debt_planner,pick,dense_block,1,0,0,0.10458,2,0.26000,1.00000,0.22645,0.22645,heavy;fragile,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,18,oracle_tactile_upper_bound,pick,dense_block,1,0,0,0.00813,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,19,vision_language_policy,pour,empty_cup,1,0,0,0.13126,0,0.00000,0.33333,0.71267,0.04600,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,19,greedy_active_touch,pour,empty_cup,0,1,0,0.10729,2,0.33000,1.00000,0.45927,0.45927,heavy;full,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,19,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.07944,6,0.79000,1.00000,0.44983,0.44983,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,19,grounding_debt_planner,pour,empty_cup,1,0,0,0.10729,2,0.33000,1.00000,0.45927,0.45927,full;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,19,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.00800,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,20,vision_language_policy,open,loose_lid_box,0,0,0,0.33403,0,0.00000,0.33333,0.79345,0.12678,none,wrong_action_parameter,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,20,greedy_active_touch,open,loose_lid_box,1,0,0,0.23575,2,0.25000,1.00000,0.60293,0.60293,fragile;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,20,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.22864,6,0.79000,1.00000,0.60253,0.60253,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,20,grounding_debt_planner,open,loose_lid_box,1,0,0,0.23575,2,0.25000,1.00000,0.60293,0.60293,locked;fragile,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,20,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01560,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,21,vision_language_policy,handoff,ceramic_tool,1,0,0,0.10493,0,0.00000,0.66667,0.47975,0.14642,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,21,greedy_active_touch,handoff,ceramic_tool,1,0,0,0.18816,2,0.29000,0.66667,0.26543,0.06790,soft;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,21,strong_tactile_then_policy,handoff,ceramic_tool,0,1,0,0.04553,6,0.79000,1.00000,0.13955,0.13955,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,21,grounding_debt_planner,handoff,ceramic_tool,1,0,0,0.08012,2,0.26000,1.00000,0.11855,0.11855,fragile;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,21,oracle_tactile_upper_bound,handoff,ceramic_tool,1,0,0,0.00671,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,22,vision_language_policy,slide,oily_block,0,1,0,0.42664,0,0.00000,0.33333,0.65176,0.01490,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,22,greedy_active_touch,slide,oily_block,0,1,0,0.36257,2,0.28000,0.33333,0.72256,0.05589,soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,22,strong_tactile_then_policy,slide,oily_block,1,0,0,0.18660,6,0.79000,0.66667,0.70015,0.36681,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,22,grounding_debt_planner,slide,oily_block,0,0,1,0.19336,2,0.29000,0.66667,0.64470,0.31137,heavy;soft,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,22,oracle_tactile_upper_bound,slide,oily_block,1,0,0,0.01329,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,23,vision_language_policy,insert,rigid_insert,0,1,0,0.31400,0,0.00000,0.66667,0.28548,0.04785,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,23,greedy_active_touch,insert,rigid_insert,0,1,0,0.27738,2,0.31000,0.66667,0.28548,0.04785,heavy;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,23,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.17614,6,0.79000,1.00000,0.42586,0.42586,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,23,grounding_debt_planner,insert,rigid_insert,1,0,0,0.16797,2,0.21000,1.00000,0.29581,0.29581,slippery;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,23,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01446,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,24,vision_language_policy,pick,generic_part,1,0,0,0.23157,0,0.00000,0.33333,0.83897,0.17230,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,24,greedy_active_touch,pick,generic_part,1,0,0,0.21564,2,0.25000,0.66667,0.78380,0.45047,fragile;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,24,strong_tactile_then_policy,pick,generic_part,1,0,0,0.13025,6,0.79000,1.00000,0.56721,0.56721,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,24,grounding_debt_planner,pick,generic_part,1,0,0,0.18495,2,0.18000,1.00000,0.69510,0.69510,fragile;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,24,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.01207,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,25,vision_language_policy,pour,empty_cup,0,1,0,0.40232,0,0.00000,0.66667,0.43422,0.10089,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,25,greedy_active_touch,pour,empty_cup,0,1,0,0.32994,2,0.28000,0.66667,0.43422,0.10089,locked;soft,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,25,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.19153,6,0.79000,1.00000,0.30658,0.30658,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,25,grounding_debt_planner,pour,empty_cup,0,1,0,0.25979,2,0.24000,1.00000,0.18047,0.18047,slippery;heavy,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,25,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.02100,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,26,vision_language_policy,open,loose_lid_box,1,0,0,0.27318,0,0.00000,1.00000,0.62183,0.62183,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,26,greedy_active_touch,open,loose_lid_box,1,0,0,0.21366,2,0.21000,1.00000,0.42379,0.42379,slippery;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,26,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.13173,6,0.79000,1.00000,0.21651,0.21651,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,26,grounding_debt_planner,open,loose_lid_box,1,0,0,0.19206,2,0.23000,1.00000,0.29743,0.29743,soft;fragile,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,26,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,27,vision_language_policy,handoff,ceramic_tool,0,1,0,0.19709,0,0.00000,1.00000,0.54451,0.54451,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,27,greedy_active_touch,handoff,ceramic_tool,1,0,0,0.14294,2,0.21000,1.00000,0.37922,0.37922,soft;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,27,strong_tactile_then_policy,handoff,ceramic_tool,0,1,0,0.09001,6,0.79000,1.00000,0.23725,0.23725,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,27,grounding_debt_planner,handoff,ceramic_tool,1,0,0,0.12860,2,0.18000,1.00000,0.30421,0.30421,fragile;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,27,oracle_tactile_upper_bound,handoff,ceramic_tool,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,28,vision_language_policy,slide,polished_cylinder,0,0,1,0.17179,0,0.00000,1.00000,0.33121,0.33121,none,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,28,greedy_active_touch,slide,polished_cylinder,1,0,0,0.13885,2,0.25000,1.00000,0.33121,0.33121,fragile;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,28,strong_tactile_then_policy,slide,polished_cylinder,1,0,0,0.10984,6,0.79000,1.00000,0.25127,0.25127,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,28,grounding_debt_planner,slide,polished_cylinder,1,0,0,0.13622,2,0.21000,1.00000,0.19752,0.19752,slippery;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,28,oracle_tactile_upper_bound,slide,polished_cylinder,1,0,0,0.01329,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,29,vision_language_policy,insert,rigid_insert,0,1,0,0.32478,0,0.00000,0.33333,0.93121,0.26454,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,29,greedy_active_touch,insert,rigid_insert,0,1,0,0.30195,2,0.21000,1.00000,0.66963,0.66963,slippery;soft,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,29,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.24875,6,0.79000,1.00000,0.57973,0.57973,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,29,grounding_debt_planner,insert,rigid_insert,0,1,0,0.27002,2,0.18000,0.66667,0.71753,0.38420,fragile;slippery,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,2,29,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01446,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,0,vision_language_policy,pick,generic_part,1,0,0,0.22224,0,0.00000,0.66667,0.63004,0.29671,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,0,greedy_active_touch,pick,generic_part,1,0,0,0.15569,2,0.23000,1.00000,0.54610,0.54610,fragile;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,0,strong_tactile_then_policy,pick,generic_part,1,0,0,0.15135,6,0.79000,1.00000,0.46569,0.46569,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,0,grounding_debt_planner,pick,generic_part,1,0,0,0.16981,2,0.26000,1.00000,0.42407,0.42407,fragile;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,0,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.01214,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,1,vision_language_policy,pour,empty_cup,0,1,0,0.23904,0,0.00000,0.33333,0.80282,0.13615,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,1,greedy_active_touch,pour,empty_cup,0,1,0,0.22050,2,0.25000,0.66667,0.49812,0.16479,full;slippery,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,1,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.14870,6,0.79000,1.00000,0.54020,0.54020,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,1,grounding_debt_planner,pour,empty_cup,1,0,0,0.14184,2,0.24000,1.00000,0.66314,0.66314,slippery;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,1,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01051,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,2,vision_language_policy,open,latched_box,0,0,1,0.53150,0,0.00000,0.66667,0.63467,0.30134,none,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,2,greedy_active_touch,open,latched_box,0,0,1,0.47287,2,0.30000,0.66667,0.47028,0.13695,full;soft,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,2,strong_tactile_then_policy,open,latched_box,1,0,0,0.24482,6,0.79000,0.66667,0.50811,0.17477,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,2,grounding_debt_planner,open,latched_box,0,0,1,0.57585,1,0.13000,0.66667,0.47028,0.13695,soft,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,2,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.02119,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,3,vision_language_policy,handoff,oily_block,1,0,0,0.11810,0,0.00000,1.00000,0.76670,0.76670,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,3,greedy_active_touch,handoff,oily_block,1,0,0,0.11112,2,0.29000,1.00000,0.66976,0.66976,heavy;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,3,strong_tactile_then_policy,handoff,oily_block,1,0,0,0.08243,6,0.79000,1.00000,0.45989,0.45989,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,3,grounding_debt_planner,handoff,oily_block,1,0,0,0.20595,2,0.24000,1.00000,0.47176,0.47176,heavy;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,3,oracle_tactile_upper_bound,handoff,oily_block,1,0,0,0.00721,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,4,vision_language_policy,slide,ceramic_tool,1,0,0,0.11886,0,0.00000,1.00000,0.50520,0.50520,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,4,greedy_active_touch,slide,ceramic_tool,0,1,0,0.09907,2,0.31000,1.00000,0.42421,0.42421,heavy;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,4,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.09675,6,0.79000,1.00000,0.48344,0.48344,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,4,grounding_debt_planner,slide,ceramic_tool,1,0,0,0.15750,2,0.24000,1.00000,0.38339,0.38339,heavy;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,4,oracle_tactile_upper_bound,slide,ceramic_tool,1,0,0,0.00712,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,5,vision_language_policy,insert,foam_insert,1,0,0,0.09924,0,0.00000,0.66667,0.70016,0.36683,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,5,greedy_active_touch,insert,foam_insert,1,0,0,0.06571,2,0.18000,1.00000,0.53321,0.53321,fragile;slippery,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,5,strong_tactile_then_policy,insert,foam_insert,1,0,0,0.07094,6,0.79000,1.00000,0.42412,0.42412,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,5,grounding_debt_planner,insert,foam_insert,1,0,0,0.07135,2,0.23000,1.00000,0.47018,0.47018,fragile;soft,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,5,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.00439,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,6,vision_language_policy,pick,glass_part,0,1,0,0.33637,0,0.00000,0.33333,0.89588,0.22922,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,6,greedy_active_touch,pick,glass_part,0,1,0,0.33386,2,0.21000,0.66667,0.69688,0.36355,soft;slippery,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,6,strong_tactile_then_policy,pick,glass_part,0,1,0,0.20775,6,0.79000,1.00000,0.50400,0.50400,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,6,grounding_debt_planner,pick,glass_part,1,0,0,0.16658,2,0.24000,1.00000,0.48956,0.48956,slippery;heavy,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,6,oracle_tactile_upper_bound,pick,glass_part,1,0,0,0.01426,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,7,vision_language_policy,pour,empty_cup,0,0,1,0.17766,0,0.00000,0.33333,0.70317,0.03650,none,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,7,greedy_active_touch,pour,empty_cup,0,0,1,0.21937,2,0.33000,0.66667,0.41189,0.07856,full;heavy,slip_or_drop,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,7,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.12414,6,0.79000,1.00000,0.55010,0.55010,fragile;slippery;heavy;full;soft;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,7,grounding_debt_planner,pour,empty_cup,1,0,0,0.11496,2,0.25000,1.00000,0.65895,0.65895,slippery;full,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,7,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.00921,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,8,vision_language_policy,open,loose_lid_box,0,1,0,0.28118,0,0.00000,1.00000,0.53597,0.53597,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,8,greedy_active_touch,open,loose_lid_box,1,0,0,0.20118,2,0.18000,1.00000,0.42739,0.42739,slippery;fragile,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,8,strong_tactile_then_policy,open,loose_lid_box,0,1,0,0.13361,6,0.79000,1.00000,0.28223,0.28223,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,8,grounding_debt_planner,open,loose_lid_box,1,0,0,0.21948,2,0.25000,1.00000,0.35219,0.35219,fragile;locked,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,8,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01774,0,0.00000,1.00000,0.04000,0.04000,none,success,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
stress_vision,3,9,vision_language_policy,handoff,thin_shell,0,1,0,0.50531,0,0.00000,0.33333,0.30591,0.36076,none,damage_or_probe_damage,0.12000,0.60000,0.12000,0.08000,0.25000,vision,0.8
