split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,risk_budget,confidence_threshold,coverage,fixed_risk_success,fixed_risk_false_safe
combined_hard_shift,0,15,grounding_debt_planner_v5,handoff,dense_block,1,0,0,0.24428,2,0.18000,0.66667,0.60123,0.26789,0.56701,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,passive_tactile_classifier,slide,ceramic_tool,0,1,0,0.26238,2,0.24000,1.00000,0.66230,0.66230,0.55600,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.22752,6,0.79000,1.00000,0.43487,0.43487,0.51739,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,risk_aware_touch_policy,slide,ceramic_tool,0,1,0,0.32144,2,0.21000,1.00000,0.48489,0.48489,0.65247,0,0,slippery;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,calibrated_debt_threshold,slide,ceramic_tool,0,1,0,0.32144,2,0.21000,1.00000,0.48489,0.48489,0.64047,0,0,slippery;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,counterfactual_material_filter,slide,ceramic_tool,0,1,0,0.31825,2,0.21000,1.00000,0.46381,0.46381,0.65144,0,0,soft;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,16,grounding_debt_planner_v5,slide,ceramic_tool,0,1,0,0.31825,2,0.21000,1.00000,0.46381,0.46381,0.65144,0,0,slippery;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.22204,2,0.24000,1.00000,0.49455,0.49455,0.61081,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,strong_tactile_then_policy,insert,rigid_insert,1,0,0,0.22167,6,0.79000,1.00000,0.50721,0.50721,0.44735,0,0,fragile;slippery;heavy;full;soft;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,risk_aware_touch_policy,insert,rigid_insert,1,0,0,0.23531,2,0.18000,1.00000,0.48158,0.48158,0.63867,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,calibrated_debt_threshold,insert,rigid_insert,1,0,0,0.23531,2,0.18000,1.00000,0.48158,0.48158,0.62667,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.23276,2,0.21000,1.00000,0.43150,0.43150,0.63582,0,0,soft;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,17,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.22915,2,0.18000,1.00000,0.46658,0.46658,0.63447,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,passive_tactile_classifier,pick,thin_shell,0,1,0,0.38891,2,0.24000,0.66667,0.83658,0.50325,0.43686,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.33962,6,0.79000,0.66667,0.83459,0.50125,0.28103,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,risk_aware_touch_policy,pick,thin_shell,0,1,0,0.42955,2,0.18000,0.66667,0.84652,0.51318,0.45281,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,calibrated_debt_threshold,pick,thin_shell,0,0,0,0.85000,2,0.18000,0.66667,0.84652,0.51318,0.44081,0,1,fragile;slippery,abstained,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,counterfactual_material_filter,pick,thin_shell,0,1,0,0.42159,2,0.18000,0.66667,0.81257,0.47924,0.45846,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,18,grounding_debt_planner_v5,pick,thin_shell,0,1,0,0.42159,2,0.18000,0.66667,0.81257,0.47924,0.45846,0,0,fragile;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,passive_tactile_classifier,pour,empty_cup,0,1,0,0.36684,2,0.24000,0.66667,0.53764,0.20431,0.61327,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.30691,6,0.79000,0.66667,0.60728,0.27395,0.42018,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,risk_aware_touch_policy,pour,empty_cup,0,1,0,0.33774,2,0.24000,0.66667,0.51004,0.17671,0.62762,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,calibrated_debt_threshold,pour,empty_cup,0,1,0,0.33706,2,0.25000,0.66667,0.68478,0.35145,0.52053,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,counterfactual_material_filter,pour,empty_cup,0,1,0,0.33474,2,0.24000,0.66667,0.49861,0.16527,0.62157,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,19,grounding_debt_planner_v5,pour,empty_cup,0,1,0,0.33330,2,0.25000,0.66667,0.68810,0.35476,0.51881,0,0,slippery;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,passive_tactile_classifier,open,loose_lid_box,0,1,0,0.54861,2,0.24000,0.33333,0.70774,0.04107,0.48069,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,strong_tactile_then_policy,open,loose_lid_box,0,1,0,0.54912,6,0.79000,0.33333,0.74501,0.07834,0.30444,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,risk_aware_touch_policy,open,loose_lid_box,0,1,0,0.55850,2,0.28000,0.33333,0.68686,0.02020,0.45987,0,0,soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,calibrated_debt_threshold,open,loose_lid_box,0,0,0,0.85000,2,0.23000,0.33333,0.72525,0.05858,0.45747,0,1,soft;fragile,abstained,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,counterfactual_material_filter,open,loose_lid_box,0,1,0,0.51795,2,0.23000,0.33333,0.72809,0.06143,0.45600,0,0,soft;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,20,grounding_debt_planner_v5,open,loose_lid_box,0,1,0,0.51795,2,0.23000,0.33333,0.72809,0.06143,0.45600,0,0,fragile;soft,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,passive_tactile_classifier,handoff,ceramic_tool,0,1,0,0.25364,2,0.24000,1.00000,0.68371,0.68371,0.53034,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,strong_tactile_then_policy,handoff,ceramic_tool,0,1,0,0.26198,6,0.79000,1.00000,0.77204,0.77204,0.32754,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,risk_aware_touch_policy,handoff,ceramic_tool,0,1,0,0.40381,2,0.18000,0.66667,0.67981,0.34648,0.55349,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,calibrated_debt_threshold,handoff,ceramic_tool,0,1,0,0.40381,2,0.18000,0.66667,0.67981,0.34648,0.54149,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,counterfactual_material_filter,handoff,ceramic_tool,0,1,0,0.40910,2,0.18000,0.66667,0.69614,0.36281,0.53300,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,21,grounding_debt_planner_v5,handoff,ceramic_tool,0,1,0,0.40910,2,0.18000,0.66667,0.69614,0.36281,0.53300,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,passive_tactile_classifier,slide,thin_shell,0,1,0,0.42750,2,0.24000,1.00000,0.58380,0.58380,0.61192,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,strong_tactile_then_policy,slide,thin_shell,0,1,0,0.32370,6,0.79000,1.00000,0.59246,0.59246,0.45054,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,risk_aware_touch_policy,slide,thin_shell,0,1,0,0.41001,2,0.24000,1.00000,0.53371,0.53371,0.63796,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,calibrated_debt_threshold,slide,thin_shell,0,1,0,0.41001,2,0.24000,1.00000,0.53371,0.53371,0.62596,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,counterfactual_material_filter,slide,thin_shell,0,1,0,0.40299,2,0.24000,1.00000,0.51415,0.51415,0.63613,0,0,heavy;slippery,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,22,grounding_debt_planner_v5,slide,thin_shell,0,1,0,0.40299,2,0.24000,1.00000,0.51415,0.51415,0.63613,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.21844,2,0.24000,1.00000,0.46598,0.46598,0.63421,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,strong_tactile_then_policy,insert,rigid_insert,1,0,0,0.13296,6,0.79000,1.00000,0.35726,0.35726,0.53388,0,0,fragile;slippery;heavy;full;soft;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,risk_aware_touch_policy,insert,rigid_insert,1,0,0,0.18710,2,0.23000,1.00000,0.40679,0.40679,0.66288,0,0,soft;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,calibrated_debt_threshold,insert,rigid_insert,1,0,0,0.22929,2,0.18000,1.00000,0.53000,0.53000,0.61004,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.18696,2,0.23000,1.00000,0.40509,0.40509,0.65176,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,23,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.23100,2,0.18000,1.00000,0.53398,0.53398,0.60797,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,passive_tactile_classifier,pick,thin_shell,0,1,0,0.32043,2,0.24000,0.66667,0.24774,0.08559,0.75050,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.15275,6,0.79000,1.00000,0.35841,0.35841,0.53608,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,risk_aware_touch_policy,pick,thin_shell,0,1,0,0.32695,2,0.24000,0.66667,0.20588,0.12745,0.77226,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,calibrated_debt_threshold,pick,thin_shell,0,1,0,0.32695,2,0.24000,0.66667,0.20588,0.12745,0.76026,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,counterfactual_material_filter,pick,thin_shell,0,1,0,0.32900,2,0.24000,0.66667,0.19289,0.14044,0.76702,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,24,grounding_debt_planner_v5,pick,thin_shell,1,0,0,0.08403,2,0.18000,1.00000,0.50143,0.50143,0.62770,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,passive_tactile_classifier,pour,empty_cup,0,0,0,0.31297,2,0.24000,0.66667,0.82487,0.49154,0.41918,0,0,slippery;heavy,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.28147,6,0.79000,1.00000,0.80207,0.80207,0.27416,0,0,fragile;slippery;heavy;full;soft;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,risk_aware_touch_policy,pour,empty_cup,0,0,0,0.36116,2,0.25000,0.66667,0.56588,0.23255,0.54963,0,0,slippery;full,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,calibrated_debt_threshold,pour,empty_cup,0,0,0,0.36116,2,0.25000,0.66667,0.56588,0.23255,0.53763,0,0,full;slippery,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,counterfactual_material_filter,pour,empty_cup,0,0,0,0.37612,2,0.33000,0.66667,0.57002,0.23669,0.50802,0,0,full;heavy,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,25,grounding_debt_planner_v5,pour,empty_cup,0,0,0,0.35717,2,0.25000,0.66667,0.54951,0.21618,0.54614,0,0,slippery;full,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,passive_tactile_classifier,open,loose_lid_box,0,0,1,0.17176,2,0.24000,0.66667,0.63837,0.30504,0.55979,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,strong_tactile_then_policy,open,loose_lid_box,0,1,1,0.17641,6,0.79000,1.00000,0.63114,0.63114,0.40667,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,risk_aware_touch_policy,open,loose_lid_box,0,0,1,0.29470,2,0.23000,1.00000,0.72863,0.72863,0.51074,0,0,soft;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,calibrated_debt_threshold,open,loose_lid_box,0,0,1,0.29470,2,0.23000,1.00000,0.72863,0.72863,0.49874,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,counterfactual_material_filter,open,loose_lid_box,0,0,1,0.29773,2,0.23000,1.00000,0.73371,0.73371,0.49610,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,26,grounding_debt_planner_v5,open,loose_lid_box,0,0,1,0.29773,2,0.23000,1.00000,0.73371,0.73371,0.49610,0,0,fragile;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,passive_tactile_classifier,handoff,generic_part,1,0,0,0.23423,2,0.24000,0.66667,0.78441,0.45108,0.46296,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,strong_tactile_then_policy,handoff,generic_part,0,1,0,0.21070,6,0.79000,0.66667,0.72861,0.39527,0.33511,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,risk_aware_touch_policy,handoff,generic_part,1,0,0,0.24065,2,0.26000,0.66667,0.74069,0.40736,0.47936,0,0,fragile;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,calibrated_debt_threshold,handoff,generic_part,1,0,0,0.24824,2,0.18000,0.66667,0.68627,0.35293,0.52312,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,counterfactual_material_filter,handoff,generic_part,1,0,0,0.24839,2,0.18000,0.66667,0.67983,0.34650,0.52647,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,27,grounding_debt_planner_v5,handoff,generic_part,1,0,0,0.24839,2,0.18000,0.66667,0.67983,0.34650,0.52647,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,passive_tactile_classifier,slide,oily_block,1,0,0,0.11793,2,0.24000,1.00000,0.52141,0.52141,0.61489,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,strong_tactile_then_policy,slide,oily_block,1,0,0,0.12993,6,0.79000,1.00000,0.63896,0.63896,0.39690,0,0,fragile;slippery;heavy;full;soft;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,risk_aware_touch_policy,slide,oily_block,1,0,0,0.13234,2,0.24000,1.00000,0.51978,0.51978,0.61574,0,0,heavy;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,calibrated_debt_threshold,slide,oily_block,1,0,0,0.13234,2,0.24000,1.00000,0.51978,0.51978,0.60374,0,0,heavy;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,counterfactual_material_filter,slide,oily_block,0,0,1,0.22084,2,0.29000,0.66667,0.52715,0.19382,0.57667,0,0,heavy;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,28,grounding_debt_planner_v5,slide,oily_block,1,0,0,0.13803,2,0.24000,1.00000,0.52246,0.52246,0.60235,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.14896,2,0.24000,0.66667,0.87595,0.54262,0.42497,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.18807,6,0.79000,0.66667,0.82425,0.49091,0.29499,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,risk_aware_touch_policy,insert,rigid_insert,1,0,0,0.28795,2,0.23000,0.33333,0.61141,0.05526,0.56043,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,calibrated_debt_threshold,insert,rigid_insert,1,0,0,0.28795,2,0.23000,0.33333,0.61141,0.05526,0.54843,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.29430,2,0.23000,0.33333,0.59630,0.07036,0.55628,0,0,soft;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,29,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.21115,2,0.18000,0.66667,0.84757,0.51423,0.44885,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,passive_tactile_classifier,pick,polished_cylinder,0,0,1,0.29514,2,0.24000,0.66667,0.63227,0.29894,0.57982,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,strong_tactile_then_policy,pick,polished_cylinder,0,1,1,0.25816,6,0.79000,0.66667,0.46326,0.12993,0.51083,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,risk_aware_touch_policy,pick,polished_cylinder,0,0,1,0.27765,2,0.26000,0.66667,0.34232,0.00899,0.72425,1,0,heavy;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,calibrated_debt_threshold,pick,polished_cylinder,0,0,1,0.26220,2,0.18000,0.66667,0.56104,0.22770,0.62598,0,0,fragile;slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,counterfactual_material_filter,pick,polished_cylinder,0,0,1,0.27319,2,0.24000,0.66667,0.64594,0.31261,0.56071,0,0,heavy;slippery,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,30,grounding_debt_planner_v5,pick,polished_cylinder,0,0,1,0.25609,2,0.18000,0.66667,0.56750,0.23417,0.62261,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,31,passive_tactile_classifier,pour,empty_cup,0,1,0,0.37990,2,0.24000,0.66667,0.90742,0.57408,0.38973,0,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
combined_hard_shift,0,31,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.33539,6,0.79000,0.66667,0.83425,0.50092,0.27091,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,0.00,0.96,0,0,0
